time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1766606400,87494,87976,87458,87605,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79472.03519343365,85143.77411764706,85143.77411764706,88163.15411501662,99708.3416098798,87252.40700673359,88208.01882352942,88208.01882352942,87691.98231406466,89895.45809965876,86478.48170226754,87264.03764705882,88049.5935918501,87691.98231406466,88368.59773899447,-10
1766620800,87605,87892,87461,87786,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79472.03519343365,85143.77411764706,85143.77411764706,88163.15411501662,99708.3416098798,87256.3683367921,88211.97411764706,89167.57989850201,87691.98231406466,89895.45809965876,86441.33173484636,87228.51294117646,88015.69414750657,87691.98231406466,88368.59773899447,-10
1766635200,87786,87805,87596,87777,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79472.03519343365,85143.77411764706,85143.77411764706,88163.15411501662,99708.3416098798,87269.83167718655,88225.26588235295,88225.26588235295,87691.98231406466,89895.45809965876,86392.87262671972,87182.24,87971.60737328029,87691.98231406466,88368.59773899447,-10
1766649600,87777,87826,87209,87454,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79472.03519343365,85143.77411764706,85143.77411764706,88163.15411501662,99708.3416098798,87234.0138719705,88187.39294117647,88187.39294117647,87691.98231406466,89895.45809965876,86308.69331992837,87105.27529411764,87105.27529411764,87691.98231406466,88368.59773899447,-10
1766664000,87452,88516,87348,88298,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79472.03519343365,85143.77411764706,85143.77411764706,88163.15411501662,99708.3416098798,87255.3014388519,88207.34588235295,89159.39032585401,87691.98231406466,89895.45809965876,86370.75812427807,87156.71058823529,87942.66305219251,87691.98231406466,88368.59773899447,-10
1766678400,88301,88399,87945,88086,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79472.03519343365,85143.77411764706,85143.77411764706,88163.15411501662,99708.3416098798,87258.61228350112,88205.80705882353,89153.00183414594,87691.98231406466,89895.45809965876,86379.47272795312,87164.4,87949.32727204687,87691.98231406466,88368.59773899447,-10
1766692800,88087,88101,86896,87172,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79784.71958148919,85238.04235294116,85238.04235294116,88163.15411501662,99708.3416098798,87192.7280558057,88140.24941176469,88140.24941176469,87691.98231406466,89895.45809965876,86337.28840564711,87125.44470588234,87125.44470588234,87691.98231406466,88368.59773899447,-10
1766707200,87168,89340,86850,88749,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79784.71958148919,85238.04235294116,85238.04235294116,88163.15411501662,99708.3416098798,87224.64600067885,88148.52705882354,89072.40811696823,87691.98231406466,89895.45809965876,86389.36317447301,87183.01411764706,87976.66506082112,87691.98231406466,88368.59773899447,-10
1766721600,88749,89476,88293,88380,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79784.71958148919,85238.04235294116,85238.04235294116,88163.15411501662,99708.3416098798,87231.63276907803,88130.92470588235,89030.21664268668,87806.67096862187,89895.45809965876,86559.99193968729,87354.77411764706,88149.55629560683,87806.67096862187,88368.59773899447,-10
1766736000,88392,88835,88347,88472,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79784.71958148919,85238.04235294116,85238.04235294116,88163.15411501662,99708.3416098798,87244.64173787856,88129.89176470587,89015.14179153318,87831.87868734046,89895.45809965876,86766.97733844479,87545.6094117647,88324.24148508461,87831.87868734046,88368.59773899447,-10
1766750400,88473,88992,86584,87047,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79784.71958148919,85238.04235294116,85238.04235294116,88163.15411501662,99708.3416098798,87142.70771925442,88022.59529411765,88022.59529411765,87842.60163824471,89895.45809965876,87016.88445533524,87715.26588235295,87715.26588235295,87842.60163824471,88368.59773899447,-10
1766764800,87053,87487,86734,87434,72174.24936980152,84085.97647058824,84085.97647058824,88368.59773899447,100777.20083834199,79784.71958148919,85238.04235294116,85238.04235294116,88163.15411501662,99708.3416098798,87084.74516565978,87962.12470588235,87962.12470588235,87842.60163824471,89895.45809965876,87217.49561819682,87798.51294117646,87798.51294117646,87842.60163824471,88368.59773899447,-10
1766779200,87416,87708,87251,87296,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,79965.8874651559,85277.97647058823,85277.97647058823,88163.15411501662,99708.3416098798,87061.57540965395,87938.98588235294,87938.98588235294,87842.60163824471,89895.45809965876,87273.24626969942,87814.05411764706,87814.05411764706,87842.60163824471,88368.59773899447,-15
1766793600,87296,87460,87180,87445,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,79965.8874651559,85277.97647058823,85277.97647058823,88163.15411501662,99708.3416098798,87037.9862594958,87769.88235294117,87769.88235294117,87842.60163824471,89895.45809965876,87310.45561366394,87832.77411764706,87832.77411764706,87842.60163824471,88368.59773899447,-10
1766808000,87445,87629,87357,87479,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,79965.8874651559,85277.97647058823,85277.97647058823,88163.15411501662,99708.3416098798,86991.51987903914,87637.14823529414,87637.14823529414,87842.60163824471,89895.45809965876,87354.01422366613,87859.03529411765,87859.03529411765,87842.60163824471,88368.59773899447,-10
1766822400,87480,87607,87325,87420,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,79965.8874651559,85277.97647058823,85277.97647058823,88163.15411501662,99708.3416098798,86919.74989597985,87548.88235294119,87548.88235294119,87842.60163824471,89895.45809965876,87334.13567167209,87839.52235294117,87839.52235294117,87842.60163824471,88368.59773899447,-10
1766836800,87432,87534,87272,87493,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,79965.8874651559,85277.97647058823,85277.97647058823,88163.15411501662,99708.3416098798,86876.06020293855,87508.71764705882,87508.71764705882,87842.60163824471,89895.45809965876,87311.53145103202,87816.90352941175,87816.90352941175,87842.60163824471,88368.59773899447,-10
1766851200,87503,87524,87391,87512,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,79965.8874651559,85277.97647058823,85277.97647058823,88163.15411501662,99708.3416098798,86845.35604569482,87480.6305882353,87480.6305882353,87842.60163824471,89895.45809965876,87287.43416434358,87792.20470588237,87792.20470588237,87842.60163824471,88368.59773899447,-10
1766865600,87512,87902,87450,87810,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,80412.67570793189,85470.37411764705,85470.37411764705,88163.15411501662,99708.3416098798,86832.01375657572,87467.56705882352,88103.12036107133,87842.60163824471,89895.45809965876,87291.001135355,87791.81647058824,88292.63180582147,87842.60163824471,88368.59773899447,-10
1766880000,87802,87871,87650,87681,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,80412.67570793189,85470.37411764705,85470.37411764705,88163.15411501662,99708.3416098798,86804.03856006436,87440.34588235294,87440.34588235294,87842.60163824471,89895.45809965876,87298.57449133488,87798.88941176469,88299.2043321945,87842.60163824471,88368.59773899447,-10
1766894400,87674,87759,87544,87655,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,80412.67570793189,85470.37411764705,85470.37411764705,88163.15411501662,99708.3416098798,86786.14896773877,87423.4117647059,87423.4117647059,87842.60163824471,89895.45809965876,87285.60286392093,87783.54588235293,88281.48890078494,87842.60163824471,88368.59773899447,-10
1766908800,87662,87920,87660,87805,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,80412.67570793189,85470.37411764705,85470.37411764705,88163.15411501662,99708.3416098798,86786.05825348591,87422.64,88059.22174651409,87842.60163824471,89895.45809965876,87268.18960987574,87742.17411764705,88216.15862541836,87842.60163824471,88368.59773899447,-10
1766923200,87814,88001,87734,87770,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,80412.67570793189,85470.37411764705,85470.37411764705,88163.15411501662,99708.3416098798,86786.72164782771,87422.19764705883,88057.67364628994,87842.60163824471,89895.45809965876,87253.09990878949,87702.57647058825,88152.053032387,87842.60163824471,88368.59773899447,-10
1766937600,87771,87850,87439,87455,71541.76678783035,83467.85411764708,83467.85411764708,88368.59773899447,100777.20083834199,80412.67570793189,85470.37411764705,85470.37411764705,88163.15411501662,99708.3416098798,86761.30990741121,87398.47294117647,87398.47294117647,87842.60163824471,89895.45809965876,87200.83190508628,87634.76470588235,87634.76470588235,87842.60163824471,88368.59773899447,-10
1766952000,87455,87966,87377,87870,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,80845.87571609255,85664.25882352941,85664.25882352941,88163.15411501662,99554.60292345982,86768.96414759131,87405.21411764706,88041.46408770281,87842.60163824471,89895.45809965876,87174.03657226292,87603.14588235292,88032.25519244293,87842.60163824471,88368.59773899447,-50
1766966400,87871,90050,87729,90010,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,80845.87571609255,85664.25882352941,85664.25882352941,88163.15411501662,99554.60292345982,86880.0758664007,87580.57411764708,88281.07236889345,87928.45389163127,89895.45809965876,87278.34005369266,87818.4,88358.45994630732,87928.45389163127,88368.59773899447,-15
1766980800,90010,90307,89402,89498,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,80845.87571609255,85664.25882352941,85664.25882352941,88665.38159597557,99554.60292345982,86985.13357756677,87717.14352941175,88449.15348125674,89420.9928993719,89895.45809965876,87445.67462646804,88102.38588235294,88759.09713823785,89420.9928993719,88368.59773899447,-15
1766995200,89498,89711,87468,87468,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,80845.87571609255,85664.25882352941,85664.25882352941,88665.38159597557,99554.60292345982,86947.10853446386,87682.24705882353,87682.24705882353,88708.0512390962,89895.45809965876,87409.57938158253,88068.31764705881,88068.31764705881,88708.0512390962,88368.59773899447,-45
1767009600,87461,88082,86701,87588,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,80845.87571609255,85664.25882352941,85664.25882352941,88665.38159597557,99554.60292345982,86925.95349664558,87662.23058823528,87662.23058823528,88102.26186487504,89895.45809965876,87306.72766347056,87966.98588235294,87966.98588235294,88102.26186487504,88368.59773899447,-35
1767024000,87576,87899,87212,87239,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,80845.87571609255,85664.25882352941,85664.25882352941,88665.38159597557,99554.60292345982,86896.13326260741,87633.16235294117,87633.16235294117,88102.26186487504,89895.45809965876,87252.0913764337,87914.19764705883,87914.19764705883,88102.26186487504,88368.59773899447,-10
1767038400,87238,87473,86959,87119,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,81512.16086513347,85930.51058823528,85930.51058823528,88316.26237081793,99554.60292345982,86831.55540959231,87576.6282352941,87576.6282352941,87852.94151729012,89895.45809965876,87155.12962509568,87828.65647058823,87828.65647058823,87852.94151729012,88368.59773899447,-15
1767052800,87111,87293,86718,87244,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,81512.16086513347,85930.51058823528,85930.51058823528,88117.10077290237,99554.60292345982,86802.69692390815,87548.76235294118,87548.76235294118,87790.0885517694,89895.45809965876,87034.52588185895,87712.4494117647,87712.4494117647,87790.0885517694,88368.59773899447,-10
1767067200,87244,87469,87042,87380,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,81512.16086513347,85930.51058823528,85930.51058823528,88117.10077290237,99554.60292345982,86800.47657836124,87541.43294117646,87541.43294117646,87790.0885517694,89895.45809965876,86978.1943228643,87648.74352941176,87648.74352941176,87790.0885517694,88368.59773899447,-10
1767081600,87380,88091,87380,87777,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,81512.16086513347,85930.51058823528,85930.51058823528,88117.10077290237,99554.60292345982,86842.3205995648,87572.12470588235,88301.9288121999,87790.0885517694,89895.45809965876,87086.0706976463,87730.15764705883,88374.24459647137,87790.0885517694,88368.59773899447,-10
1767096000,87785,89051,87724,88913,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,81512.16086513347,85930.51058823528,85930.51058823528,88117.10077290237,99554.60292345982,86987.474324015,87709.49411764707,88431.51391127915,87790.0885517694,89895.45809965876,87271.00762291565,87913.20941176469,88555.41120061373,87790.0885517694,88368.59773899447,10
1767110400,88913,89310,87883,88144,71014.10931904215,82931.96235294119,82931.96235294119,88368.59773899447,100777.20083834199,81512.16086513347,85930.51058823528,85930.51058823528,88117.10077290237,99554.60292345982,87157.87646135497,87817.86352941177,88477.85059746857,87790.0885517694,89895.45809965876,87392.20241331449,88011.50352941177,88630.80464550905,87790.0885517694,88368.59773899447,10
1767124800,88143,88475,87789,88390,70602.88805535875,82485.53411764707,82485.53411764707,88368.59773899447,100777.20083834199,82555.03601005046,86387.51058823531,86387.51058823531,88117.10077290237,99554.60292345982,87331.7986772665,87940.5482352941,88549.2977933217,87790.0885517694,89895.45809965876,87438.49197557505,88060.69411764707,88682.8962597191,87790.0885517694,88368.59773899447,10
1767139200,88390,88686,88073,88336,70602.88805535875,82485.53411764707,82485.53411764707,88368.59773899447,100777.20083834199,82555.03601005046,86387.51058823531,86387.51058823531,88117.10077290237,99554.60292345982,87382.26918557615,87995.3905882353,88608.51199089445,87790.0885517694,89895.45809965876,87496.90468838857,88125.72470588234,88754.54472337611,87790.0885517694,88368.59773899447,15
1767153600,88336,88516,88230,88496,70602.88805535875,82485.53411764707,82485.53411764707,88368.59773899447,100777.20083834199,82555.03601005046,86387.51058823531,86387.51058823531,88117.10077290237,99554.60292345982,87470.9461966507,88083.0117647059,88695.0773327611,87801.4446724058,89895.45809965876,87551.0501228522,88185.28941176471,88819.52870067721,87801.4446724058,88368.59773899447,15
1767168000,88496,88931,88285,88912,70602.88805535875,82485.53411764707,82485.53411764707,88368.59773899447,100777.20083834199,82555.03601005046,86387.51058823531,86387.51058823531,88117.10077290237,99554.60292345982,87556.0877661847,88186.91529411764,88817.74282205058,88060.18443692134,89895.45809965876,87634.14769485095,88286.00705882354,88937.86642279613,88060.18443692134,88368.59773899447,15
1767182400,88911,89079,87672,87820,70602.88805535875,82485.53411764707,82485.53411764707,88368.59773899447,100777.20083834199,82555.03601005046,86387.51058823531,86387.51058823531,88117.10077290237,99554.60292345982,87549.22196442756,88178.80235294119,88178.80235294119,88155.31411999838,89895.45809965876,87657.17851104517,88316.92470588235,88316.92470588235,88155.31411999838,88368.59773899447,-20
1767196800,87820,87924,87284,87405,70602.88805535875,82485.53411764707,82485.53411764707,88368.59773899447,100777.20083834199,82555.03601005046,86387.51058823531,86387.51058823531,88117.10077290237,99554.60292345982,87517.83491902304,88149.67529411764,88149.67529411764,88155.31411999838,89895.45809965876,87539.13988913162,88198.85882352942,88198.85882352942,88155.31411999838,88368.59773899447,-10
1767211200,87387,87727,87085,87496,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,83320.18110335707,86698.18352941176,86698.18352941176,88117.10077290237,99554.60292345982,87481.29744799885,88111.94352941176,88111.94352941176,88155.31411999838,89895.45809965876,87446.85279503374,88105.08941176471,88105.08941176471,88155.31411999838,88368.59773899447,5
1767225600,87496,87923,87490,87693,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,83320.18110335707,86698.18352941176,86698.18352941176,88117.10077290237,99554.60292345982,87471.21963585056,88101.88705882351,88101.88705882351,88155.31411999838,89895.45809965876,87395.88336478749,88053.26588235295,88053.26588235295,88155.31411999838,88368.59773899447,10
1767240000,87693,87693,87268,87459,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,83320.18110335707,86698.18352941176,86698.18352941176,88117.10077290237,99554.60292345982,87432.28131370421,88062.56000000001,88062.56000000001,88005.74760834523,89895.45809965876,87301.45434133802,87963.09176470588,87963.09176470588,88005.74760834523,88368.59773899447,10
1767254400,87459,87871,87458,87871,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,83320.18110335707,86698.18352941176,86698.18352941176,88117.10077290237,99554.60292345982,87423.08459751542,88049.3388235294,88049.3388235294,88005.74760834523,89895.45809965876,87254.9233209278,87914.07058823529,87914.07058823529,88005.74760834523,88368.59773899447,15
1767268800,87871,87986,87702,87921,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,83320.18110335707,86698.18352941176,86698.18352941176,88117.10077290237,99554.60292345982,87409.72357733856,88021.48470588235,88633.24583442614,88005.74760834523,89895.45809965876,87225.33242810098,87883.7505882353,88542.16874836962,88005.74760834523,88368.59773899447,15
1767283200,87921,88368,87767,88261,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,83320.18110335707,86698.18352941176,86698.18352941176,88117.10077290237,99554.60292345982,87422.0610263587,88029.3105882353,88636.5601501119,88005.74760834523,89895.45809965876,87252.54476969372,87912.20941176469,88571.87405383567,88005.74760834523,88368.59773899447,15
1767297600,88260,88782,88135,88728,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,84157.19314570217,87085.83294117647,87085.83294117647,88117.10077290237,99554.60292345982,87457.00254827102,88064.29176470588,88671.58098114074,88005.74760834523,89895.45809965876,87296.88392270764,87960.1694117647,88623.45490082176,88005.74760834523,88368.59773899447,15
1767312000,88728,89005,88284,88829,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,84157.19314570217,87085.83294117647,87085.83294117647,88117.10077290237,99554.60292345982,87504.149227363,88123.44941176471,88742.74959616642,88028.74505216636,89895.45809965876,87364.3287106593,88036.64235294118,88708.95599522306,88028.74505216636,88368.59773899447,15
1767326400,88829,88963,88464,88735,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,84157.19314570217,87085.83294117647,87085.83294117647,88117.10077290237,99554.60292345982,87547.89968142043,88176.60705882355,88805.31443622666,88190.65411064486,89895.45809965876,87602.06409819411,88226.04235294118,88850.02060768825,88190.65411064486,88368.59773899447,15
1767340800,88752,89816,88692,89405,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,84157.19314570217,87085.83294117647,87085.83294117647,88117.10077290237,99554.60292345982,87624.652813514,88286.36941176471,88948.08601001542,88817.08441172949,89895.45809965876,87978.57820812301,88569.90352941175,89161.22885070049,88817.08441172949,88368.59773899447,15
1767355200,89405,90043,88400,89340,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,84157.19314570217,87085.83294117647,87085.83294117647,88117.10077290237,99554.60292345982,87697.93869073837,88386.91529411764,89075.89189749691,88817.08441172949,89895.45809965876,88105.77227566413,88742.38352941179,89378.99478315945,88817.08441172949,88368.59773899447,15
1767369600,89339,90925,89145,89858,69987.19467603607,81902.3082352941,81902.3082352941,88368.59773899447,100777.20083834199,84157.19314570217,87085.83294117647,87085.83294117647,88297.51072451616,99554.60292345982,87778.36292948898,88511.08470588234,89243.8064822757,88867.25223561552,89895.45809965876,88260.65992402432,88995.56470588235,89730.46948774038,88867.25223561552,88368.59773899447,15
1767384000,89858,90361,89584,89952,69512.22067842432,81447.33882352943,81447.33882352943,88368.59773899447,100777.20083834199,84964.66336883939,87518.21176470588,90071.76016057236,88741.545672765,99554.60292345982,87890.90323372341,88670.65647058822,89450.40970745303,89251.05932560726,89895.45809965876,88416.00885554482,89215.16235294117,90014.31585033753,89251.05932560726,88368.59773899447,15
1767398400,89952,90368,89928,90284,69512.22067842432,81447.33882352943,81447.33882352943,88368.59773899447,100777.20083834199,84964.66336883939,87518.21176470588,90071.76016057236,89114.29241042465,99554.60292345982,88004.3299518258,88843.63529411764,89682.94063640949,89518.96952054912,89895.45809965876,88571.91433683406,89426.72235294117,90281.53036904828,89518.96952054912,88368.59773899447,15
1767412800,90294,90427,89289,89546,69512.22067842432,81447.33882352943,81447.33882352943,88368.59773899447,100777.20083834199,84964.66336883939,87518.21176470588,90071.76016057236,89114.29241042465,99554.60292345982,88065.64352082196,88917.57882352943,89769.5141262369,89518.96952054912,89895.45809965876,88676.0053880681,89535.77176470587,90395.53814134366,89518.96952054912,88368.59773899447,15
1767427200,89545,89929,89395,89699,69512.22067842432,81447.33882352943,81447.33882352943,88368.59773899447,100777.20083834199,84964.66336883939,87518.21176470588,90071.76016057236,89114.29241042465,99554.60292345982,88185.71171295314,89060.89647058824,89936.08122822334,89518.96952054912,89895.45809965876,88766.5241411733,89617.89176470588,90469.25938823847,89518.96952054912,88368.59773899447,15
1767441600,89698,90178,89617,89930,69512.22067842432,81447.33882352943,81447.33882352943,88368.59773899447,100777.20083834199,84964.66336883939,87518.21176470588,90071.76016057236,89114.29241042465,99554.60292345982,88296.51028092638,89205.15529411765,90113.80030730892,89518.96952054912,89895.45809965876,88882.90474332595,89756.8305882353,90630.75643314465,89518.96952054912,88368.59773899447,15
1767456000,89930,90156,89875,90066,69512.22067842432,81447.33882352943,81447.33882352943,88368.59773899447,100777.20083834199,84964.66336883939,87518.21176470588,90071.76016057236,89114.7848691727,99554.60292345982,88415.40050708056,89360.00705882352,90304.61361056649,89518.96952054912,89895.45809965876,89036.81160457173,89943.95764705882,90851.10368954591,89518.96952054912,88368.59773899447,15
1767470400,90066,90677,89984,90590,69512.22067842432,81447.33882352943,81447.33882352943,88727.6484943468,100777.20083834199,85365.75288572197,87818.51294117648,90271.27299663099,89228.58594994608,99554.60292345982,88510.26963757262,89494.79529411765,90479.32095066267,89947.34121347348,89895.45809965876,89209.097089546,90173.92941176471,91138.76173398341,89947.34121347348,88727.6484943468,10
1767484800,90590,91519,90590,91196,69512.22067842432,81447.33882352943,81447.33882352943,88727.6484943468,100777.20083834199,85365.75288572197,87818.51294117648,90271.27299663099,89822.18695352136,99554.60292345982,88627.94934725061,89683.78117647058,90739.61300569055,90551.93706671947,89895.45809965876,89425.50108512695,90485.84000000001,91546.17891487307,90551.93706671947,88727.6484943468,15
1767499200,91192,91728,91151,91484,69512.22067842432,81447.33882352943,81447.33882352943,89443.31645903632,100777.20083834199,85365.75288572197,87818.51294117648,90271.27299663099,90396.81645684126,99554.60292345982,88751.15946699743,89880.75764705882,91010.35582712022,90698.83859324282,89895.45809965876,89663.73848497462,90824.61176470589,91985.48504443716,90698.83859324282,89443.31645903632,15
1767513600,91484,91576,91146,91266,69512.22067842432,81447.33882352943,81447.33882352943,89443.31645903632,100777.20083834199,85365.75288572197,87818.51294117648,90271.27299663099,90414.97242420974,99554.60292345982,88871.34887357042,90056.91294117647,91242.47700878253,90726.55980743896,89895.45809965876,89881.16580989033,91113.59529411764,92346.02477834494,90726.55980743896,89443.31645903632,15
1767528000,91266,91371,91000,91285,69512.22067842432,81447.33882352943,81447.33882352943,89894.07956910515,100777.20083834199,85365.75288572197,87818.51294117648,90271.27299663099,90414.97242420974,99554.60292345982,88991.17565777063,90226.91294117647,91462.65022458232,90726.55980743896,89895.45809965876,90096.43185760811,91387.1505882353,92677.86931886247,90726.55980743896,89894.07956910515,15
1767542400,91285,91400,90840,91108,69512.22067842432,81447.33882352943,81447.33882352943,89894.07956910515,100777.20083834199,85365.75288572197,87818.51294117648,90271.27299663099,90414.97242420974,99554.60292345982,89100.51540023091,90371.85411764706,91643.19283506321,90791.4369157957,89895.45809965876,90276.88699345101,91599.54588235293,92922.20477125485,90791.4369157957,89894.07956910515,15
1767556800,91109,91541,91091,91501,69274.64914620486,81183.83294117647,81183.83294117647,89894.07956910515,100777.20083834199,85932.0450712358,88239.97176470589,90547.89845817597,90414.97242420974,99554.60292345982,89223.09987792266,90541.55294117647,91860.00600443028,90791.4369157957,89895.45809965876,90423.55384226135,91735.62588235295,93047.69792244455,90791.4369157957,89894.07956910515,15
1767571200,91498,93330,91484,92837,69274.64914620486,81183.83294117647,81183.83294117647,89894.07956910515,100777.20083834199,85932.0450712358,88239.97176470589,90547.89845817597,90723.09439837189,99554.60292345982,89383.343040819,90806.31764705882,92229.29225329864,92179.98389208464,89895.45809965876,90678.40076337363,92075.11529411766,93471.82982486168,92179.98389208464,89894.07956910515,15
1767585600,92835,92909,92115,92485,69274.64914620486,81183.83294117647,81183.83294117647,90352.07371009576,100777.20083834199,85932.0450712358,88239.97176470589,90547.89845817597,91351.7305127739,99554.60292345982,89542.25161357685,91043.14117647058,92544.03073936432,92179.98389208464,89895.45809965876,90884.24202415011,92305.95294117648,93727.66385820285,92179.98389208464,90352.07371009576,15
1767600000,92484,93095,92282,93081,69274.64914620486,81183.83294117647,81183.83294117647,90352.07371009576,100777.20083834199,85932.0450712358,88239.97176470589,90547.89845817597,91515.17833329004,99554.60292345982,89714.93800837442,91310.08235294119,92905.22669750795,92179.98389208464,89895.45809965876,91107.03253300504,92543.94352941177,93980.8545258185,92179.98389208464,90352.07371009576,15
1767614400,93081,93996,92358,93946,69274.64914620486,81183.83294117647,81183.83294117647,91108.49701651749,100777.20083834199,85932.0450712358,88239.97176470589,90547.89845817597,91528.95130948361,99554.60292345982,89909.80442833147,91630.44235294117,93351.08027755088,92179.98389208464,89895.45809965876,91345.46545835161,92826.58588235294,94307.70630635427,92179.98389208464,91108.49701651749,15
1767628800,93943,94500,93239,94300,69274.64914620486,81183.83294117647,81183.83294117647,91108.49701651749,100777.20083834199,85932.0450712358,88239.97176470589,90547.89845817597,92379.0976445205,99554.60292345982,90119.50080979247,91969.48705882352,93819.47330785457,93264.61648627621,89895.45809965876,91639.12395229533,93211.27529411766,94783.42663593999,93264.61648627621,91108.49701651749,15
1767643200,94295,94792,93816,93876,69274.64914620486,81183.83294117647,81183.83294117647,92038.39008676625,100777.20083834199,86506.37422305356,88801.26352941176,91096.15283576997,92947.80495562618,99554.60292345982,90317.32665338342,92258.92705882352,94200.52746426362,93264.61648627621,89895.45809965876,91898.29394603314,93517.03294117648,95135.77193631983,93264.61648627621,92038.39008676625,15
1767657600,93876,94147,93528,93764,69274.64914620486,81183.83294117647,81183.83294117647,92038.39008676625,100777.20083834199,86506.37422305356,88801.26352941176,91096.15283576997,92947.80495562618,99554.60292345982,90501.85440041113,92512.70352941177,94523.5526584124,93264.61648627621,89895.45809965876,92122.45009018731,93756.75529411764,95391.06049804797,93264.61648627621,92038.39008676625,15
1767672000,93764,93978,93121,93209,69274.64914620486,81183.83294117647,81183.83294117647,92038.39008676625,100777.20083834199,86506.37422305356,88801.26352941176,91096.15283576997,92947.80495562618,99554.60292345982,90667.15421830014,92725.1411764706,94783.12813464105,93264.61648627621,89895.45809965876,92290.0453008714,93904.97176470589,95519.89822854038,93264.61648627621,92038.39008676625,15
1767686400,93209,93865,93140,93808,69274.64914620486,81183.83294117647,81183.83294117647,92038.39008676625,100777.20083834199,86506.37422305356,88801.26352941176,91096.15283576997,92947.80495562618,99554.60292345982,90920.3253220206,93057.12705882353,95193.92879562647,93264.61648627621,89895.45809965876,92459.79836582488,94045.0117647059,95630.2251635869,93264.61648627621,92038.39008676625,15
1767700800,93808,94418,93316,93616,69274.64914620486,81183.83294117647,81183.83294117647,92038.39008676625,100777.20083834199,86506.37422305356,88801.26352941176,91096.15283576997,92947.80495562618,99554.60292345982,91141.75216078163,93344.78823529411,95547.82430980659,93264.61648627621,89895.45809965876,92622.31522446423,94200.36,95778.40477553578,93264.61648627621,92038.39008676625,15
