time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI + Below MA,AB4 Buy Signal,StochRSI %K
1536067800,289.84,290.21,286.71,287.6,229.41903249999982,229.41903249999982,64.08834253303786,0,0,91.80887645385785
1536586200,288.74,291.27,286.975,290.88,229.85223249999981,229.85223249999981,66.96293564579148,0,0,90.84377363454011
1537191000,290.82,293.94,289.03,291.99,230.2787824999998,230.2787824999998,67.89939297740821,0,0,90.2775137137264
1537795800,291.34,292.24,289.41,290.72,230.69638249999983,230.69638249999983,65.60795314060104,0,0,91.99557780735296
1538400600,292.11,293.21,286.22,287.82,231.0954824999998,231.0954824999998,60.580432126382995,0,0,84.96944340600635
1539005400,287.05,288.86,270.36,275.95,231.4707824999998,231.4707824999998,45.28427781121784,0,0,62.09231456373101
1539610200,275.55,281.15,274.3,276.25,231.81943249999983,231.81943249999983,45.65773672590629,0,0,41.30266620423303
1540215000,277,277.36,262.29,265.33,232.10388249999983,232.10388249999983,36.02025539537588,0,0,19.430127280060244
1540819800,268.8,275.23,259.85,271.89,232.4361824999998,232.4361824999998,43.70742043020171,0,0,23.300708678581856
1541428200,272.44,281.22,271.35,277.76,232.8037324999998,232.8037324999998,49.54878458539429,0,0,32.48691048120762
1542033000,277.19,277.46,267.0102,273.73,233.16423249999983,233.16423249999983,46.01821686902128,0,0,42.85714285714281
1542637800,273.05,273.38,263.07,263.25,233.4556324999998,233.4556324999998,38.362889453367515,0,0,34.4089175711352
1543242600,265.78,276.28,265.34,275.65,233.8366324999998,233.8366324999998,49.143135032499984,0,0,32.34575144226063
1543847400,280.28,280.4,262.44,263.57,234.12673249999978,234.12673249999978,41.52385432245413,0,0,22.411264300381262
1544452200,263.37,269,258.62,260.47,234.3801824999998,234.3801824999998,39.81774363006124,0,0,20.832673066575556
1545057000,259.4,260.65,239.98,240.7,234.5274874999998,234.5274874999998,31.054517937206086,0,0,5.828146102927639
1545661800,239.04,251.4,233.76,247.75,234.71293749999978,234.71293749999978,36.42759561556509,0,0,10.034842488581411
1546266600,249.56,253.11,243.67,252.39,234.93738749999977,234.93738749999977,39.755336021504434,0,0,18.73465335711613
1546871400,252.69,259.16,251.69,258.98,235.2031514999998,235.2031514999998,44.2211675894072,0,0,33.54698773847994
1547476200,256.86,266.98,256.41,266.46,235.4834014999998,235.4834014999998,48.855464533709586,0,0,48.66956982876744
1548167400,264.82,266.7,260.66,265.78,235.78360149999978,235.78360149999978,48.46127843555342,0,0,60.712930734934126
1548685800,263.39,271.2,261.79,270.06,236.10172649999978,236.10172649999978,51.13377109799556,0,0,70.9509762607107
1549290600,270.11,273.44,267.83,270.47,236.4038764999998,236.4038764999998,51.39378671859353,0,0,73.76738305941842
1549895400,271.2,277.41,270.03,277.37,236.75097649999978,236.75097649999978,55.668912679225684,0,0,82.4460795971065
1550586600,276.4813,279.36,276.345,279.14,237.0884269999998,237.0884269999998,56.72050680728227,0,0,89.3837445369421
1551105000,280.73,281.31,277.48,280.42,237.43692699999977,237.43692699999977,57.50554967357799,0,0,96.31005760239144
1551709800,281.6,281.87,272.42,274.46,237.75112699999977,237.75112699999977,52.711145601394676,0,0,93.34151299710042
1552311000,275.26,282.38,275.23,281.31,238.09547699999976,238.09547699999976,57.13459257561268,0,0,93.50844743151542
1552915800,281.55,285.18,279.18,279.25,238.4267769999998,238.4267769999998,55.45462410690843,0,0,90.2881928815545
1553520600,278.87,282.84,277.64,282.48,238.78347699999978,238.78347699999978,57.5616989887662,0,0,93.67196892764882
1554125400,284.7,288.63,284.4,288.57,239.17747699999978,239.17747699999978,61.280528091276075,0,0,94.36106508722854
1554730200,288.1,290.47,286.7,290.16,239.57822699999974,239.57822699999974,62.21157494934752,0,0,97.93876392418538
1555335000,290.24,291.425,288.66,290.02,239.97427699999977,239.97427699999977,62.070047790605166,0,0,98.35153362509645
1555939800,289.17,293.49,289.07,293.41,240.39222699999976,240.39222699999976,64.19416622931948,0,0,98.31479109040265
1556544600,293.51,294.95,289.52,294.03,240.82582699999978,240.82582699999978,64.58479379117911,0,0,97.65644245833072
1557149400,289.25,293.31,282.3,288.1,241.22892699999974,241.22892699999974,58.06044542067457,0,0,90.57459377457381
1557754200,282.42,289.21,279.93,285.84,241.59572699999975,241.59572699999975,55.749006476086315,0,0,78.4701595138663
1558359000,284.06,286.93,280.57,282.78,241.96962699999972,241.96962699999972,52.69034924187531,0,0,61.38934638725013
1559050200,283.09,284.15,275.24,275.27,242.29347699999974,242.29347699999974,46.01738485580305,0,0,40.691983840818985
1559568600,275.31,288.85,273.09,287.65,242.69197699999972,242.69197699999972,55.926421506983054,0,0,42.07723035952051
1560173400,289.37,291.4,287.815,289.26,243.09117699999973,243.09117699999973,57.031064704237004,0,0,51.40642675341752
1560778200,289.52,296.3093,289.18,294,243.5730269999997,243.5730269999997,60.19426373400059,0,0,77.20795813286529
