time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1750181400,59.03,59.86,58.835,59.5,-10,10,-10,-10,59.903999557464985,61.108268235294105,61.108268235294105,60.273485486083395,61.05233506111843,0,0,0,0,52.436059785147215,57.67816470588234,62.92026962661746,61.060115492954324,51.220466377067126,0,0,0,0,59.46157668925281,60.82810588235289,60.82810588235289,60.273485486083395,61.05233506111843,0,0,0,0,58.89354330233667,64.30837647058823,69.72320963883979,61.030687082861306,54.81408665081969,0,0,0,0
1750253400,59.05,59.9,58.99,59.15,-10,10,-10,-10,59.66136805115808,60.869971764705845,60.869971764705845,60.273485486083395,61.05233506111843,0,0,0,0,52.436059785147215,57.67816470588234,62.92026962661746,61.060115492954324,51.220466377067126,0,0,0,0,59.30668624986151,60.671237647058796,60.671237647058796,60.273485486083395,61.05233506111843,0,0,0,0,58.89354330233667,64.30837647058823,69.72320963883979,61.030687082861306,54.81408665081969,0,0,0,0
1750267800,59.15,59.54,58.82,58.98,-10,10,-10,-25,59.33952862254321,60.56266352941172,60.56266352941172,60.00352802889802,61.05233506111843,0,0,0,0,52.436059785147215,57.67816470588234,62.92026962661746,61.060115492954324,51.220466377067126,0,0,0,0,59.148766023065726,60.524134117647016,60.524134117647016,60.00352802889802,61.05233506111843,0,0,0,0,58.90492191116258,64.06654117647055,64.06654117647055,60.682332187898254,54.81408665081969,0,0,0,0
1750426200,60.29,60.33,58.31,58.47,-10,10,-10,-10,58.99887605171361,60.24502588235291,60.24502588235291,60.00352802889802,61.05233506111843,0,0,0,0,52.436059785147215,57.67816470588234,62.92026962661746,61.060115492954324,51.220466377067126,0,0,0,0,58.91742252337083,60.29336000000002,60.29336000000002,60.00352802889802,61.05233506111843,0,0,0,0,58.90492191116258,64.06654117647055,64.06654117647055,60.682332187898254,54.81408665081969,0,0,0,0
1750440600,58.45,58.77,58.15,58.7,0,10,-15,-30,58.70250705077807,59.99314117647063,59.99314117647063,59.53366784759883,61.05233506111843,0,0,0,0,52.95284810719126,58.211576470588184,63.47030483398511,61.060115492954324,51.796504492990906,0,0,0,0,58.71340329028867,60.090091764705825,60.090091764705825,59.53366784759883,61.05233506111843,0,0,0,0,58.90022503786382,63.739623529411766,63.739623529411766,59.933235406912274,54.81408665081969,0,0,0,0
1750685400,57.47,58.34,56.63,58.06,-15,10,-15,-30,58.26875570261221,59.6414564705883,59.6414564705883,59.02193809308265,61.05233506111843,0,0,0,0,52.95284810719126,58.211576470588184,63.47030483398511,61.060115492954324,51.796504492990906,0,0,0,0,58.448111199021845,59.852799999999995,59.852799999999995,59.02193809308265,61.05233506111843,0,0,0,0,58.90022503786382,63.739623529411766,63.739623529411766,59.568004306418544,54.81408665081969,0,0,0,0
1750699800,58.06,58.76,58.01,58.67,-20,0,-35,-35,57.9600342354381,59.36798352941181,59.36798352941181,59.02193809308265,60.54930517122443,0,0,0,0,52.95284810719126,58.211576470588184,63.47030483398511,60.54680688689993,51.796504492990906,0,0,0,0,58.24237849470787,59.64656705882353,59.64656705882353,59.02193809308265,60.54930517122443,0,0,0,0,58.86684982259007,63.50682352941178,63.50682352941178,59.568004306418544,54.81408665081969,0,0,0,0
1750771800,59.77,60.47,59.555,60.11,0,10,0,0,57.915525920379544,59.31947058823531,60.72341525609108,59.02193809308265,60.54930517122443,0,0,0,0,52.95284810719126,58.211576470588184,63.47030483398511,60.54680688689993,51.796504492990906,0,0,0,0,58.18307883169568,59.57949882352948,60.97591881536327,59.02193809308265,60.54930517122443,0,0,0,0,58.86684982259007,63.50682352941178,63.50682352941178,59.568004306418544,54.81408665081969,0,0,0,0
1750786200,60.11,60.39,59.85,60.06,-10,10,-10,5,57.828475626746496,59.21539058823527,60.60230554972405,59.06184186978664,60.54930517122443,0,0,0,0,53.64256842166489,58.91736470588232,64.19216099009975,60.54680688689993,51.796504492990906,0,0,0,0,58.11514651710483,59.50172470588236,60.88830289465989,59.06184186978664,60.54930517122443,0,0,0,0,58.9388610373833,63.287694117647035,67.63652719791078,59.568004306418544,54.81408665081969,0,0,0,0
1750858200,61.33,61.52,60.72,61.05,-10,10,-10,5,57.83451012075744,59.15051058823534,60.46651105571324,60.048853164801876,60.54930517122443,0,0,0,0,53.64256842166489,58.91736470588232,64.19216099009975,60.54680688689993,51.796504492990906,0,0,0,0,58.138345635542606,59.52482117647061,60.91129671739861,60.048853164801876,60.54930517122443,0,0,0,0,58.9388610373833,63.287694117647035,67.63652719791078,59.568004306418544,54.81408665081969,0,0,0,0
