time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,MA,STH MVRV,MVRV SMA
1696253400,34.657,44.949,30.71101,42.339,17,0,,,1,0,3,0,17.71564504500001,2.044104700386199,
1698845400,42.962,53.521,41.236,49.83,18,0,,,2,0,3,0,17.901600045000013,2.375223607690957,
1701441000,50.353,68.935,50.337,63.162,19,0,,,2,0,3,0,18.160530050000013,2.9628545712069547,
1704205800,69.249,72.777,43.874,50.121,20,0,,,2,0,3,0,18.359225045000013,2.3242216410292813,
1706797800,50.18,104,46.749,102.284,21,0,,,2,0,3,0,18.823400040000006,4.620338027035767,
1709303400,99.6,199.999,99.2,170.456,22,0,,,2,0,3,0,19.639125040000007,7.364277923614565,
1711978200,164.501,173.972,106.317,106.503,23,0,,,2,0,3,0,20.137020035000006,4.486390372510667,
1714570200,101.553,174,101,152.449,24,0,,,2,0,3,0,20.859595035000005,6.192654065921064,
1717421400,160.1,173.46977,132.55414,137.748,25,0,,,2,0,3,0,21.499170035000006,5.422382452808391,
1719840600,141,183.7,120.232,161.444,26,0,,,2,0,3,0,22.255965030000006,6.1232144223561455,
1722519000,161.5,163.436,102.402,132.42,27,0,,,2,0,3,0,22.870515025000003,4.877955453906477,
1725370200,132,179.6,113.69,168.6,28,0,,,2,0,3,0,23.67705502500001,5.989481447463985,
1727789400,168.52,267.89,157.02,244.5,29,0,,,2,0,3,0,24.86629502500001,8.246948641732859,
1730467800,245.33,543,220.82,387.47,30,0,,,2,0,3,0,26.766650020000007,12.079276759677489,
1733149800,393.64,444.9447,285.01,289.62,31,0,,,2,0,3,0,28.17038502000001,8.550552161175663,
1735828200,300.11,404.4173,292.315,334.79,32,0,,,2,0,3,0,29.804530020000005,9.314222695922089,
1738593000,310,353.79,231.92,255.43,33,0,,,2,0,3,0,31.049305020000006,6.8111819141477286,
1741012200,293.15,343.5899,231.51,288.27,34,0,,,2,0,3,0,32.460435020000006,7.340495001697789,
1743514200,293.53,384,235.93,380.11,35,0,,,2,0,3,0,34.32890502000001,9.127425831826748,
1746106200,392.29,430.3499,358.5,369.06,36,0,,,2,0,3,0,36.14444002000001,8.398784850553422,
1748871000,367.885,407.3901,358.8,404.23,37,0,,,2,0,3,0,38.14590502000001,8.69781866162845,
1751376600,395.7,457.22,372.91,401.86,38,0,,,2,0,3,0,40.13736502500001,8.203477609755165,
1754055000,390.405,414.36,325.56,334.41,39,0,,,2,0,3,0,41.79085002500001,6.549670662454509,
1756819800,334.93,358.25,292.36,322.21,40,0,,,2,0,3,0,43.38255002500001,6.070802559477213,
1759325400,332.47,365.21,254,269.51,41,0,,,2,0,3,0,44.711835025000006,4.9219243111502085,
1762180200,264.19,270.36,166.01,177.18,42,0,,,2,0,3,0,45.58064002500001,3.1730005019157885,
1764599400,168.26,198.3999,151.42,151.95,43,0,,,2,0,3,0,46.32093502500001,2.6772725033297626,
1767364200,154.59,190.2,139.3601,149.71,44,0,,,2,0,3,0,47.04608502500001,2.596622574263651,
1770042600,139.765,147.8751,104.165,129.5,45,0,,,2,0,3,0,47.668475025000006,2.216481412609124,
1772461800,129.135,152.27,117.75,124.8,46,,,,2,0,3,,48.26201502500001,2.1090732345925374,
1775050200,126.18,183.25,116.4,165.45,47,,,,2,0,3,,49.05839002500001,2.7491924138004467,
1777642200,170.8,197,144.3,159.09,48,,,,2,0,3,,49.81807003000001,2.601567527552431,
1780320600,148.465,153.87,81.81,86.93,49,,,,2,0,3,,50.209085030000004,1.4100308019767034,
1782912600,87.695,104.11,86.2,100.77,50,,,,2,0,3,,50.66915002500001,1.6190024064869555,
