time,open,high,low,close,S3 Early,S3 Confirmed,S1 Early,S1 Confirmed
1752773400,450.68,455.38,448.82,451.47,0,0,0,0
1752845400,451.88,454.34,426.41,428.54,0,0,0,0
1752859800,428.52,429.77,422.31,423.12,0,0,0,0
1753104600,430,437,425.55,431.2,0,0,0,0
1753119000,431.37,433.86,425.02,425.96,0,0,0,0
1753191000,428.845,433.9,413.6,422.46,0,0,0,0
1753205400,422.4,430.2,422.21,426.23,0,0,0,0
1753277400,422.83,423.97,406.1,409.82,0,0,0,0
1753291800,409.765,413.21,407.58,412.8,0,0,0,0
1753363800,414.39,415.4,406.15,413.63,0,0,0,0
1753378200,413.68,419.95,413.39,414.87,0,0,0,0
1753450200,405.7,408.02,402.22,406.23,0,0,0,0
1753464600,406.12,410.9,405.31,405.74,0,0,0,0
1753709400,416.7,417.06,404.57,406.21,0,0,0,0
1753723800,406.14,407.42,403.47,403.75,0,0,0,0
1753795800,405.93,407.09,390.49,395.75,0,1,0,0
1753810200,395.72,400.8,393.32,394.65,0,0,0,0
1753882200,396.38,403.77,394.38,402.39,0,0,0,0
1753896600,402.49,404.36,392.58,395.07,0,0,0,0
1753968600,398.84,410.53,397.03,406.52,0,0,0,0
1753983000,406.31,410.8,401.65,401.72,0,0,0,0
1754055000,390.39,392.58,373.59,374.72,0,0,0,0
1754069400,374.64,376.24,365.73,366.59,0,0,0,0
1754314200,372.77,387.72,366.21,385.86,0,0,0,0
1754328600,385.67,390.01,384.18,389.19,0,0,0,0
1754400600,384.05,388.31,375.1,377.49,0,0,0,0
1754415000,377.23,378.79,373.35,375.39,0,0,0,0
1754487000,374.75,380.74,373.03,380.24,0,0,0,0
1754501400,380.28,384.42,379.5,383.38,0,0,0,0
1754573400,387.93,406.25,387.14,400.51,0,0,0,0
1754587800,400.85,405,396.7,402.18,0,0,0,0
1754659800,397.61,409.65,389.05,393.75,0,0,0,0
1754674200,393.69,395.73,391.12,395.3,0,0,0,0
1754919000,403.77,414.15,402.83,405.5,0,0,0,0
1754933400,405.3,406.62,398.94,400.25,0,0,0,0
1755005400,400.61,401.6,390.12,394.2,0,0,0,0
1755019800,394.225,395.68,391.3,394.56,0,0,0,0
1755091800,397.5,399.48,383.5,388.64,0,0,0,0
1755106200,388.56,390.57,384.1,389.99,0,0,0,0
1755178200,380,380.98,365,371.49,0,0,0,0
1755192600,371.4,375.54,367.57,373.01,0,0,0,0
1755264600,372.02,372.6,360.01,365.11,0,0,0,0
1755279000,365.23,368.99,364.92,366.4,0,0,0,0
1755523800,359.71,367.55,358.01,366.89,0,0,0,0
1755538200,367.04,367.52,362.05,363.53,0,0,0,0
1755610200,363.34,364.85,336.14,339.76,0,0,0,0
1755624600,339.68,342.21,333.41,336.81,0,0,0,0
1755696600,339.39,342.94,325.57,339.07,0,0,0,0
1755711000,339.12,345.5,337.81,344.37,0,0,0,0
1755783000,340.05,343.33,334.89,335.51,0,0,0,0
1755797400,335.46,339.69,335.24,337.4,0,0,0,0
1755869400,335.67,359.54,332.62,356.94,0,0,0,0
1755883800,356.85,359.35,354.55,358.1,0,0,0,0
1756128600,344.91,351.51,339.2,346.31,0,0,0,0
1756143000,346.32,347.49,342.75,343.19,0,0,0,0
1756215000,341.62,347.82,340.68,345.63,0,0,0,0
1756229400,345.69,351.94,345.06,351.5,0,0,0,0
1756301400,348.68,351.77,343.16,347.23,0,0,0,0
1756315800,347.29,349.61,341.84,342.17,0,0,0,0
1756387800,346.26,348.24,338,339.75,0,0,0,0
1756402200,339.82,339.84,336.65,338.84,0,0,0,0
1756474200,334.73,339.6,332.64,338.06,0,0,0,0
1756488600,338.11,338.66,333.97,334.49,0,0,0,0
1756819800,334.7,348.57,331.6,340.76,0,0,0,0
1756834200,340.75,344.26,339.35,341.72,0,0,0,0
1756906200,342.39,344.49,333.54,335.73,0,0,0,0
1756920600,335.56,336.41,327.62,330.39,0,0,0,0
1756992600,329.9,332.5,317.71,327.17,0,0,0,0
1757007000,327.26,327.64,323.79,327.5,0,0,0,0
1757079000,335.39,335.78,320,333.45,0,0,0,0
1757093400,333.28,337.15,330.79,335.91,0,0,0,0
1757338200,328.11,333.03,321.725,328.86,0,0,0,0
1757352600,328.92,331.05,327.15,330.08,0,0,0,0
1757424600,330.44,331.96,324.46,326.24,0,0,0,0
1757439000,326.27,328.69,325.21,328.51,0,0,0,0
1757511000,332.8,340,326.22,326.45,0,0,0,0
1757525400,326.54,327.42,321.96,326.5,0,0,0,0
1757597400,326.87,329.75,322.77,325.05,0,0,0,0
1757611800,325.22,327.38,323.84,326,0,0,0,0
1757683800,329.07,336.12,327.7,332.78,0,0,0,0
1757698200,332.63,334.26,328.86,331.55,0,0,0,0
1757943000,329.52,331.34,320.46,324.26,0,0,0,0
1757957400,324.21,328.13,323.2,327.81,0,0,0,0
1758029400,329.12,332.58,324.9,331.91,0,0,0,0
1758043800,331.95,335.38,330.8,335.04,0,0,0,0
1758115800,335.42,340.11,330.86,331.15,0,0,0,0
1758130200,331.16,336.5,323.205,329.63,0,0,0,0
1758202200,335.86,356.68,334.665,354.56,0,0,0,0
1758216600,354.4,358.3,346.06,349.15,0,0,0,0
1758288600,347.49,352.91,337.08,340.24,0,0,0,0
1758303000,340.19,345.87,338.53,344.89,0,0,0,0
1758547800,337.03,341.62,328.96,336.05,0,0,0,0
1758562200,336.22,337.91,334.46,335.73,0,0,0,0
1758634200,337.49,339,333.8,334.71,0,0,0,0
1758648600,334.7,334.89,327.79,327.89,0,0,0,0
1758720600,330.93,337,328.2,329.92,0,0,0,0
1758735000,330.01,330.24,323.17,323.3,0,0,0,0
1758807000,316.65,317,297.19,298.64,0,0,0,0
1758821400,298.66,303.5,292.34,300.83,0,0,0,0
1758893400,301.2,306.84,297.69,306.59,0,0,0,0
1758907800,306.58,310,305.43,309.18,0,0,0,0
1759152600,313.81,326.25,311,323.53,0,0,0,0
1759167000,323.63,327.99,323.15,326.4,0,0,0,0
1759239000,320.68,324.36,316.18,317.41,0,0,0,0
1759253400,317.14,322.77,316.73,322.23,0,0,0,0
1759325400,331.78,343.7,331.17,337.14,0,0,0,0
1759339800,337,339.64,333,338.44,0,0,0,0
1759411800,348.69,353.2,341.25,347.11,0,0,0,0
1759426200,347.18,353.23,346.26,352.45,0,0,0,0
1759498200,351.18,358.54,344.88,352.36,0,0,0,0
1759512600,352.21,353.03,344.44,351.87,0,0,0,0
1759757400,363.13,365.16,355.23,359.58,0,0,0,0
1759771800,359.62,360,354.71,359.695,0,0,0,0
1759843800,358.83,359.45,329.44,333.85,0,0,0,0
1759858200,333.9,336.42,328.22,328.24,0,0,0,0
1759930200,335.68,336.35,322.33,329.7,0,0,0,0
1759944600,329.71,331.57,327.01,330.62,0,0,0,0
1760016600,327.29,328.95,318.86,319.43,0,0,0,0
1760031000,319.7,322.9,318.22,320.47,0,0,0,0
1760103000,323.175,323.32,303.46,310.87,0,0,0,0
1760117400,311,312.38,304.65,304.67,0,0,0,0
1760362200,306.5,313.8,300.67,308.71,0,0,0,0
1760376600,308.59,315.95,308.3,315.37,0,0,0,0
1760448600,301.055,312.69,297.31,312.4,0,0,0,0
1760463000,312.51,312.55,300.38,300.65,0,0,0,0
1760535000,303.59,308.88,294.67,296.33,0,0,0,0
1760549400,296.38,300.35,295.64,296.64,0,0,0,0
1760621400,300.015,301.51,285.53,292.91,0,0,0,0
1760635800,292.79,293.49,282.17,283.83,0,0,0,0
1760707800,279.02,290.16,278.97,287.36,0,0,0,0
1760722200,287.49,292.8,286.89,289.73,0,0,0,0
1760967000,297.48,306.16,294.4,300.63,0,0,0,0
1760981400,300.68,300.68,296.4,296.51,0,0,0,0
1761053400,293.675,305.95,291.62,302,0,0,0,0
1761067800,302.08,303.16,299.96,301.92,0,0,0,0
1761139800,293.76,297.96,283.22,283.71,0,0,0,0
1761154200,283.63,284.4,276.68,280.805,0,0,0,0
1761226200,285.5,288.22,278.71,285.66,0,0,0,0
1761240600,285.86,289,283.09,284.905,0,0,0,0
1761312600,290.55,292.14,286.09,288.24,0,0,0,0
1761327000,288.13,290.33,287.6,289.06,0,0,0,0
1761571800,299.51,299.835,293.02,296.89,0,0,0,0
1761586200,296.71,299.2,294.86,295.665,0,0,0,0
1761658200,294.89,297.25,289.51,290.36,0,0,0,0
1761672600,290.25,291.27,284.24,284.49,0,0,0,0
1761744600,284.375,286.42,278.32,280.9,0,0,0,0
1761759000,280.78,282.76,274.02,275.335,0,0,0,0
1761831000,269.985,271.34,262.15,264.62,0,0,0,0
1761845400,264.54,264.94,254.05,254.34,0,0,0,0
1761917400,269.98,276.29,263.01,269.84,0,0,0,0
1761931800,269.93,271.56,265.5,269.57,0,0,0,0
1762180200,264.19,270.3,259.83,264.39,0,0,0,0
1762194600,264.5,269.72,263.98,264.7,0,0,0,0
1762266600,255.07,258.21,248.54,250.17,0,0,0,0
1762281000,250.13,253.38,245.87,246.84,0,0,0,0
1762353000,250.2,253.2,247.05,249.54,0,0,0,0
1762367400,249.52,255.36,248.72,255.01,0,0,0,0
1762439400,252.1,252.37,236.87,239.91,0,0,0,0
1762453800,239.92,243.43,235.05,237.04,0,0,0,0
1762525800,222.58,235.86,219.75,235.81,0,0,0,0
1762540200,235.75,243.73,235.16,241.97,0,0,0,0
1762785000,249.675,249.84,234.6,241.93,0,0,0,0
1762799400,241.98,242.16,238.11,238.8,0,0,0,0
1762871400,236.455,239.21,233.28,236.86,0,0,0,0
1762885800,236.95,237.33,230.5,231.27,0,0,0,0
1762957800,233.86,234.77,222.35,222.56,0,0,0,0
1762972200,222.54,225.13,219.81,224.6,0,0,0,0
1763044200,224.1,226,211.68,212.14,0,0,0,0
1763058600,212.17,213.32,207.06,208.47,0,0,0,0
1763130600,200.58,208.78,194.56,202.72,0,0,0,0
1763145000,202.62,202.77,197.08,199.6,0,0,0,0
1763389800,196.795,204.1,191.41,191.45,0,0,0,0
1763404200,191.44,195.89,189.59,195.5,0,0,0,0
1763476200,196.5,213.83,196,210,0,0,0,0
1763490600,210,212.92,206.625,206.68,0,0,0,0
1763562600,202.09,203.54,182.51,182.9,0,0,0,0
1763577000,182.83,188.11,181.7,186.485,0,0,0,0
1763649000,192.44,193.49,173,175.74,0,0,0,0
1763663400,175.59,180.255,171.47,177.14,0,0,0,0
1763735400,172.74,181.19,166.31,170.97,0,0,0,0
1763749800,170.92,174.49,169.57,170.49,0,0,0,0
1763994600,171.62,177.02,166.01,175.3,0,0,0,0
1764009000,175.17,179.79,175,179.1,0,0,0,0
1764081000,173.995,176.56,170.4,173.53,0,0,0,0
1764095400,173.54,174.04,167.01,172.185,0,0,0,0
1764167400,173.5,180.39,169.69,179.99,0,0,0,0
1764181800,180.05,180.61,175.5,175.57,0,0,0,0
1764340200,182.94,187.28,175.08,177.09,0,0,0,0
1764599400,168.24,168.28,155.61,162.35,0,0,0,0
1764613800,162.355,172.17,160.83,171.5,0,0,0,0
1764685800,178.06,184.99,176.9,184.05,0,0,0,0
1764700200,184.02,188.37,181.26,181.32,0,0,0,0
1764772200,183.255,190.38,179.03,185.97,0,0,0,0
1764786600,186,189.47,183.85,188.37,0,0,0,0
1764858600,186.34,190.99,183.74,187.42,0,0,0,0
1764873000,187.35,187.73,182.38,186.01,0,0,0,0
1764945000,183.56,185.38,176.35,180.03,0,0,0,0
1764959400,180.02,181.09,177.62,179.06,0,0,0,0
1765204200,181.96,185.55,178.01,182.76,0,0,0,0
1765218600,182.71,184.01,180.9,183.7,0,0,0,0
1765290600,181.49,198.38,179.93,193.35,0,0,1,0
1765305000,193.4,194.72,188.27,188.94,0,0,1,0
1765377000,189.33,189.33,184.26,186.7,0,0,1,0
1765391400,186.55,191.07,182.2,184.54,0,0,1,0
1765463400,179.9,180.85,171.42,177.185,0,0,1,0
1765477800,177.16,183.51,176.28,183.34,0,0,1,0
1765549800,183.09,185.23,177.13,182,0,0,1,0
1765564200,181.89,182.64,176.22,176.46,0,0,1,0
1765809000,176.02,176.45,161.61,161.9,0,0,0,0
1765823400,161.86,165.43,160.55,162.1,0,0,0,0
1765895400,165,171.45,161.99,164,0,0,1,0
1765909800,164,168.6,163.24,167.47,0,0,1,0
1765981800,167.745,171.1,163.55,164.12,0,0,1,0
1765996200,164.1,164.37,160.31,160.41,0,0,0,0
1766068200,167.62,169.51,159.79,161.57,0,0,0,0
1766082600,161.64,162.83,157.44,158.29,0,0,0,0
1766154600,163.39,167.74,161.64,164.6,0,0,1,0
1766169000,164.5,166.11,162.8,164.43,0,0,1,0
1766413800,168.93,170.63,164.92,166.23,0,0,1,0
1766428200,166.27,166.46,163.69,164.24,0,0,0,0
1766500200,162.25,162.73,156.72,158.36,0,0,0,0
1766514600,158.39,159.19,156.51,157.88,0,0,0,0
1766586600,157.2,159.28,155.09,158.69,0,0,0,0
1766759400,159.89,159.89,154.13,157.23,0,0,0,0
1766773800,157.32,159.26,156.87,158.82,0,0,0,0
1767018600,157.9,162.92,155.86,156.7,0,0,0,0
1767033000,156.72,157.27,155.33,155.33,0,0,0,0
1767105000,155.89,159.38,154.16,157.24,0,0,0,0
1767119400,157.27,157.65,155.5,155.5,0,0,0,0
1767191400,156.17,156.74,152.53,154.215,0,0,0,0
1767205800,154.18,154.68,151.43,151.86,0,0,0,0
1767364200,154.6,160.76,149.79,157.67,0,0,0,0
1767378600,157.63,158.44,155.9,157.27,0,0,0,0
1767623400,163.16,167.68,160.98,161.52,0,0,1,0
1767637800,161.5,166.17,161.14,164.67,0,0,1,0
1767709800,166.805,167.1,154.95,155.46,0,0,0,0
1767724200,155.45,159.65,154.06,158.03,0,0,1,0
1767796200,163.51,170.12,158.47,161.34,0,0,1,0
1767810600,161.37,162.65,159.84,161.5,0,0,1,0
1767882600,158.635,170.6,156.2,169.4,0,0,0,0
1767897000,169.39,170.4,165.18,166.86,0,0,0,0
1767969000,166.72,167.2,155.47,158.77,0,0,0,0
1767983400,158.78,159.87,156.81,157.31,0,0,0,0
1768228200,156.15,161.98,154.69,160.83,0,0,0,0
1768242600,160.82,163.82,159.93,162.24,0,0,0,0
1768314600,164.445,169.9,160.73,169.86,0,0,0,0
1768329000,169.88,173.76,168.95,173.22,0,0,0,0
1768401000,178.43,190.2,176.8,179.17,0,0,0,0
1768415400,179.18,180.54,176.12,179.22,0,0,0,0
1768487400,179.125,179.22,170.1,175.32,0,0,0,0
1768501800,175.325,175.75,170.79,170.9,0,0,0,0
1768573800,171.96,173.88,167.62,171.82,0,0,0,0
1768588200,171.89,173.86,170.7,173.72,0,0,0,0
1768919400,165.17,165.72,158.85,160.97,0,0,0,0
1768933800,160.99,163.03,159.45,160.27,0,0,0,0
1769005800,161.27,164.16,156.02,158.97,0,0,0,0
1769020200,158.98,165.73,158.245,163.91,0,0,0,0
1769092200,163.725,164.64,159.47,162.62,0,0,0,0
1769106600,162.54,163.67,160.67,160.82,0,0,0,0
1769178600,160.94,168.95,158.72,167.47,0,0,0,0
1769193000,167.46,167.82,162.51,163.16,0,0,0,0
1769437800,159.41,163.12,158.62,161.62,0,0,0,0
1769452200,161.6,163.9,160.29,160.52,0,0,0,0
1769524200,160.32,160.99,156.98,158.45,0,0,0,0
1769538600,158.5,161.64,157.72,161.62,0,0,0,0
1769610600,164.46,165.68,159.04,159.63,0,0,0,0
1769625000,159.6,160.44,156.99,158.37,0,0,0,0
1769697000,155.95,156.005,141.64,142.11,0,0,0,0
1769711400,142.05,143.24,139.365,143.24,0,0,0,0
1769783400,139.995,145.95,139.89,143.64,0,0,0,0
1769797800,143.62,151.13,142.8,149.73,0,0,0,0
1770042600,139.64,147.89,138,142.79,0,0,0,0
1770057000,142.7,144.66,139.39,139.7,0,0,0,0
1770129000,140.135,140.23,128.62,128.87,0,0,0,0
1770143400,128.8,133.46,126.75,133.27,0,0,0,0
1770215400,130.01,130.77,121.2,123.94,0,0,0,0
1770229800,124.03,129.505,123.11,128.77,0,0,0,0
1770301800,120.31,122,109.84,110.31,0,0,0,0
1770316200,110.33,111.46,104.17,106.96,0,0,0,0
1770388200,114.95,133.82,114.68,131.1,0,0,0,0
1770402600,131.17,135.6,131.1,134.9,0,0,0,0
1770647400,127.4,139.56,125.11,137.69,0,0,0,0
1770661800,137.73,138.84,135.56,138.43,0,0,0,0
1770733800,133.64,139.16,133.5,134.2,0,0,0,0
1770748200,134.17,135.8,132.67,132.92,0,0,0,0
1770820200,133.685,133.8,124.3,125.25,0,0,0,0
1770834600,125.25,127.37,123.92,126.16,0,0,0,0
1770906600,127.57,128.49,120.64,121.89,0,0,0,0
1770921000,121.71,124.63,120.9,122.86,0,0,0,0
1770993000,127.1,134.39,125.77,132.26,0,0,0,0
1771007400,132.3,135.25,132.13,133.89,0,0,0,0
1771338600,129.01,131.88,125.93,130.61,0,0,0,0
1771353000,130.65,132.12,128.37,128.68,0,0,0,0
1771425000,127.68,132.24,126.02,127,0,0,0,0
1771439400,126.99,127.33,123.62,125.21,0,0,0,0
1771511400,123.45,127.15,121.89,126.77,0,0,0,0
1771525800,126.76,130.04,125.93,129.47,0,0,0,0
1771597800,130.51,136.15,129.45,131.81,0,0,0,0
1771612200,131.75,133.95,130.34,130.945,0,0,0,0
1771857000,127.97,130.31,122.84,124.31,0,0,0,0
1771871400,124.34,125.88,123.35,123.685,0,0,0,0
1771943400,121.68,124.82,118.4,124.2,0,0,0,0
1771957800,124.22,126.67,123.78,124.6,0,0,0,0
1772029800,130.045,136.81,129,136.69,0,0,0,0
1772044200,136.69,137.86,135.17,135.68,0,0,0,0
1772116200,133.7,135.73,128.63,129.72,0,0,0,0
1772130600,129.66,134.31,129.55,133.46,0,0,0,0
1772202600,128.88,131.12,127.99,128.64,0,0,0,0
1772217000,128.57,130.1,127.87,129.63,0,0,0,0
1772461800,129.32,140.14,128.94,136.75,0,0,0,0
1772476200,136.8,138.61,136.09,137.67,0,0,0,0
1772548200,133.47,136.02,127.82,135.22,0,0,0,0
1772562600,135.16,136.44,132.5,132.715,0,0,0,0
1772634600,144.03,149.55,142.2,147.33,0,0,0,0
1772649000,147.32,148.59,146.13,146.25,0,0,0,0
1772721000,144.71,146.4,137.28,139.17,0,0,0,0
1772735400,138.92,141.75,138.79,139.75,0,0,0,0
1772807400,134.875,136.3,132.6,134.32,0,0,0,0
1772821800,134.33,135.01,131.78,133.52,0,0,0,0
1773063000,136.2,139.66,135.35,136.93,0,0,0,0
1773077400,136.85,140.17,135.48,138.95,0,0,0,0
1773149400,141.8,142.46,136.08,140.65,0,0,0,0
1773163800,140.61,141,138.22,138.44,0,0,0,0
1773235800,139.95,142.67,135.14,139.53,0,0,0,0
1773250200,139.53,139.69,136.93,138.32,0,0,0,0
1773322200,137.15,138.78,133.4,135.97,0,0,0,0
1773336600,135.95,137.6,134.59,137.39,0,0,0,0
1773408600,143.85,147.26,139.5,140.51,0,0,0,0
1773423000,140.52,140.71,138.44,139.73,0,0,0,1
1773667800,145.35,148.24,143.32,145.66,0,0,0,0
1773682200,145.69,148.22,145.39,147.62,0,0,0,0
1773754200,146.01,151.67,145.27,150.5,0,0,0,0
1773768600,150.51,152.27,149.63,150.35,0,0,0,0
1773840600,144.99,146.75,140.36,141.81,0,0,0,0
1773855000,141.88,143.45,140.4,140.58,0,0,0,0
1773927000,135.03,138.53,133.04,135.83,0,0,0,0
1773941400,135.88,139.78,135.41,138.17,0,0,0,0
1774013400,139.5,139.53,134.58,135.96,0,0,0,0
1774027800,135.945,136.79,134.15,135.68,0,0,0,0
1774272600,138.625,139.93,133.97,134.71,0,0,0,0
1774287000,134.7,138.72,134.68,138.22,0,0,0,0
1774359000,138.72,140.05,134.32,134.56,0,0,0,0
1774373400,134.54,138.18,134.28,136.29,0,0,0,0
1774445400,140.54,143.85,138.33,139.66,0,0,0,0
1774459800,139.6,140.3,136.8,139.14,0,0,0,0
1774531800,136.49,139.04,133.621,134.19,0,0,0,0
1774546200,134.22,135.61,132.7,132.89,0,0,0,0
1774618200,129.88,130.59,123.98,125.67,0,0,0,0
1774632600,125.72,127.35,125.05,126.07,0,0,0,0
1774877400,129.64,130.3,123.53,123.88,0,0,0,0
1774891800,123.9,124.82,120.8,121.435,0,0,0,0
1774963800,123.01,124.2,117.75,122.18,0,0,0,0
1774978200,122.13,125.28,121.4,124.9,0,0,0,0
1775050200,126.155,126.28,122.1,124.54,0,0,0,0
1775064600,124.53,124.72,121.47,122.78,0,0,0,0
1775136600,119.61,122.62,116.42,120.45,0,0,0,0
1775151000,120.34,120.47,118.61,119.86,0,0,0,0
1775482200,124.57,128.44,123.2,125.27,0,0,0,0
1775496600,125.23,127.91,124.42,127.76,0,0,0,0
1775568600,125.24,126.74,121.13,122.89,0,0,0,0
1775583000,122.93,124.4,121.5,123.77,0,0,0,0
1775655000,133.665,134.48,126.63,128.42,0,0,0,0
1775669400,128.46,129.59,126.18,128.28,0,0,0,0
1775741400,127.86,132.22,125.82,130.83,0,0,0,0
1775755800,130.8,131.72,127.7,128.92,0,0,0,0
1775827800,130.06,132.25,127.41,128.88,0,0,0,0
1775842200,128.87,129.11,127.7,128.63,0,0,0,0
1776087000,126.57,131.61,125.03,131.01,0,0,0,0
1776101400,131.03,132.48,129.62,132.41,0,0,0,0
1776173400,137.97,143.7,137.3,138.685,0,0,0,0
1776187800,138.67,138.98,136.32,137.405,0,0,0,0
1776259800,139.75,140.2,137.04,138.22,0,0,0,0
1776274200,138.26,143.6,137.88,143.53,0,0,0,0
1776346200,143.18,145.9,139.33,143.85,0,0,0,0
1776360600,143.84,149.14,143.65,149.06,0,0,0,0
1776432600,154.57,173.15,153.74,163.9,0,0,0,0
1776447000,163.82,167.25,163.06,166.54,0,0,0,0
1776691800,162.295,167.27,160.68,166.92,0,0,0,0
1776706200,166.92,171.05,166.61,170.89,0,0,0,0
1776778200,170.5,172.9,163.91,164.95,0,0,0,0
1776792600,164.88,169.5,163.75,164,0,0,0,0
1776864600,174.97,183.25,174.2,177.16,0,0,0,0
1776879000,177.1,179.96,176.68,179.185,0,0,0,0
1776951000,175.88,180.92,173.78,175.65,0,0,0,0
1776965400,175.61,176.68,171.25,172.52,0,0,0,0
1777037400,176.88,177.26,169.03,171.36,0,0,0,0
1777051800,171.36,172.66,170.02,171.005,0,0,0,0
1777296600,170.76,175.76,167.63,171.135,0,0,0,0
1777311000,171.13,171.76,168.75,169.23,0,0,0,0
1777383000,163.96,166.49,159.7,165.56,0,0,0,0
1777397400,165.56,166.84,164.98,165.78,0,0,0,0
1777469400,165.82,165.82,158.2,159.73,0,0,0,0
1777483800,159.79,160.08,156.4,158.19,0,0,0,0
1777555800,161.725,166.64,159.03,163.84,0,0,0,0
1777570200,163.87,166.82,163.87,165.38,0,0,0,0
1777642200,170.875,178.15,169.43,177.61,0,0,0,0
1777656600,177.62,180.375,176.41,177.18,0,0,0,0
1777901400,180.9,186.01,178.5,185.28,0,0,0,0
1777915800,185.28,185.7,182.13,183.97,0,0,0,0
1777987800,189.55,190.41,183.75,184.81,0,0,0,0
1778002200,184.79,187.85,184.12,186.74,0,0,0,0
1778074200,184.77,188.24,181.85,184.87,0,0,0,0
1778088600,184.86,187.5,182.85,186.81,0,0,0,0
1778160600,184.75,184.75,175.83,176.41,0,0,0,0
1778175000,176.43,180.22,175.72,179.83,0,0,0,0
1778247000,178.68,185.3,177.63,183.23,0,0,0,0
1778261400,183.26,187.78,183.15,187.55,0,0,0,0
1778506200,189.15,193.97,182.31,193.79,0,0,0,0
1778520600,193.7,197.01,193.06,195.94,0,0,0,0
1778592600,191.325,192.22,179.86,183.71,0,0,0,0
1778607000,183.65,185.36,182.2,184.42,0,0,0,0
1778679000,182.31,182.47,175.57,179.8,0,0,0,0
1778693400,179.88,181.63,177.96,178,0,0,0,0
1778765400,177.85,193,174.71,189.68,0,0,0,0
1778779800,189.46,192.39,186.34,186.93,0,0,0,0
1778851800,182.2,182.22,173.6,175.5,0,0,0,0
1778866200,175.67,180.48,175.67,177.36,0,0,0,0
1779111000,168.22,169.05,162.01,165.205,0,0,0,0
1779125400,165.16,166.79,162.5,166.66,0,0,0,0
1779197400,163.93,168.49,163.5,167,0,0,0,0
1779211800,166.91,167.27,164.46,164.66,0,0,0,0
1779283800,165.86,168.75,163.3,168.3,0,0,0,0
1779298200,168.42,169.22,165.5,165.89,0,0,0,0
1779370200,164.36,168.7,162,168.06,0,0,0,0
1779384600,168.03,168.22,164.04,164.83,0,0,0,0
1779456600,164.32,165.66,159.4,163.69,0,0,0,0
1779471000,163.9,164.1,159.26,159.87,0,0,0,0
1779802200,161,166.98,160.78,161.39,0,0,0,0
1779816600,161.4,161.63,159.28,159.96,0,0,0,0
1779888600,156.52,157.5,154.33,154.71,0,0,0,0
1779903000,154.74,155.6,153.84,154.15,0,0,0,0
1779975000,148.98,152.33,144.3,152.3,0,0,0,0
1779989400,152.32,153.64,150.69,151.61,0,0,0,0
1780061400,149.96,162.07,148.2,161.24,0,0,0,0
1780075800,161.26,161.855,157.79,159.21,0,0,0,0
1780320600,148.46,153.36,144.3,153.08,0,0,0,0
1780335000,153.16,153.87,149.43,149.76,0,0,0,0
1780407000,142.685,142.85,134.13,137.66,0,0,0,0
1780421400,137.61,138,134.13,136.1,0,0,0,0
1780493400,134.46,138.18,129.85,130.95,0,0,0,0
1780507800,130.91,132.06,126.36,126.53,0,0,0,0
1780579800,126.9,131.47,125.65,127.22,0,0,0,0
1780594200,127.26,131.34,126.275,129.33,0,0,0,0
1780666200,124.19,125.3,115.8,117.17,0,0,0,0
1780680600,117.18,121.13,114.31,120.57,0,0,0,0
1780925400,125.73,128.99,123.16,127.11,0,0,0,0
1780939800,127.12,128.75,126.35,127.195,0,0,0,0
1781011800,122.98,125.55,114.21,117.28,0,0,0,0
1781026200,117.24,118.5,115.64,117.02,0,0,0,0
1781098200,116.32,120.79,115.45,117.5,0,0,0,0
1781112600,117.51,117.69,115.245,115.35,0,0,0,0
1781184600,116.28,118.8,113.28,115.1,0,0,0,0
1781199000,116.03,121.1,114.74,120.2,0,0,0,0
1781271000,119.43,128.6,117.28,123.401,0,0,0,0
1781285400,123.46,124.24,122.52,123.97,0,0,0,0
1781530200,133.22,136.25,130.62,133.54,0,0,0,0
1781544600,133.59,134.86,130.88,131.16,0,0,0,0
1781616600,129.28,131.69,124.15,124.275,0,0,0,0
1781631000,124.2,126.05,122.52,122.86,0,0,0,0
1781703000,123.01,125.31,120.61,124.27,0,0,0,0
1781717400,124.3,124.32,116.41,116.44,0,0,0,0
1781789400,117.68,117.86,107.85,109.02,0,0,0,0
1781803800,108.99,113.81,108.3,112.41,0,0,0,0
1782135000,116.15,120,109.44,109.72,0,0,0,0
1782149400,109.71,110.64,107.33,109.45,0,0,0,0
1782221400,106.65,107.75,104.82,105.75,0,0,0,0
1782235800,105.77,106.2,103.52,103.88,0,0,0,0
1782307800,102.55,102.95,92.81,93.45,0,0,0,0
1782322200,93.41,96.4,92.28,94.16,0,0,0,0
1782394200,94.62,94.76,85,86.31,0,0,0,0
1782408600,86.35,87.9,85.32,85.34,0,0,0,0
1782480600,83.23,87.67,82.33,85.02,0,0,0,0
1782495000,85.05,85.17,81.81,82.16,0,0,0,0
1782739800,85.55,93.4,82.74,92.65,0,0,0,0
1782754200,92.62,94.37,91.47,92.57,0,0,0,0
1782826200,86.2,88.25,83.42,85.24,0,0,0,0
1782840600,85.25,87.83,84.55,86.925,0,0,0,0
1782912600,87.695,98.46,86.23,98.3,0,0,0,0
1782927000,98.29,98.51,93.37,93.39,0,0,0,0
1782999000,99.84,104.1,97.6,100.75,0,0,0,0
1783013400,100.71,101.5,99.09,100.77,0,0,0,0
1783344600,95.135,104.74,94.62,103.36,0,0,0,0
1783359000,103.39,103.54,100.01,100.75,0,0,0,0
1783431000,101.1,103.56,96.96,101.57,0,0,0,0
