time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1717522200,4.130774962742176,4.181862986692952,4.0694684177611,4.080617068922618,15,0,15,15,3.9933382511345124,4.110275373642039,4.110275373642039,4.04894402681145,4.019708856937221,0,0,0,0,3.5297058063002233,4.382490826124471,5.235275845948719,4.006702866347267,,0,0,0,0,3.9902912708952942,4.354749879459427,4.719208488023559,4.04894402681145,4.019708856937221,0,0,0,0,3.3738246596828514,3.77930918686446,4.1847937140460685,4.11645633183301,3.515850508750565,0,0,0,0
1717594200,4.137136520453425,4.191487279843444,4.082751744765703,4.168162864851606,10,0,10,25,3.987451355102368,4.093661310351002,4.1998712655996355,4.058924015636904,4.019708856937221,0,0,0,0,3.5297058063002233,4.382490826124471,5.235275845948719,4.006702866347267,,0,0,0,0,4.0004874783002125,4.355028229001673,4.709568979703133,4.058924015636904,4.019708856937221,0,0,0,0,3.3738246596828514,3.77930918686446,4.1847937140460685,4.11645633183301,3.515850508750565,0,0,0,0
1717608600,4.168710152035311,4.1722017220172205,4.133300334117065,4.169158878504673,15,0,15,30,3.9837418793571744,4.08798628778535,4.192230696213526,4.086254842730231,4.019708856937221,0,0,0,0,3.559453712773216,4.4021126651210825,5.244771617468949,4.006702866347267,,0,0,0,0,4.009811096862977,4.3543208181667445,4.698830539470512,4.086254842730231,4.019708856937221,0,0,0,0,3.4411893673800513,3.8354540749560844,4.229718782532117,4.11645633183301,3.515850508750565,0,0,0,0
1717680600,4.178883824072933,4.247893189612935,4.139155138339921,4.19056882541246,10,0,10,25,3.9864709761793886,4.090153681951142,4.193836387722895,4.097823822571022,4.019708856937221,0,0,0,0,3.559453712773216,4.4021126651210825,5.244771617468949,4.006702866347267,,0,0,0,0,4.019515694185196,4.354021581845356,4.688527469505517,4.097823822571022,4.019708856937221,0,0,0,0,3.4411893673800513,3.8354540749560844,4.229718782532117,4.11645633183301,3.515850508750565,0,0,0,0
1717695000,4.195863087909382,4.21259842519685,4.103911310413553,4.132943227091634,15,0,15,15,3.993752370866554,4.095703079386683,4.1976537879068125,4.097823822571022,4.019708856937221,0,0,0,0,3.559453712773216,4.4021126651210825,5.244771617468949,4.006702866347267,,0,0,0,0,4.024983197469734,4.3459882407773005,4.666993284084867,4.097823822571022,4.019708856937221,0,0,0,0,3.5209989974190172,3.8956829429664377,4.270366888513858,4.11645633183301,3.515850508750565,0,0,0,0
1717767000,4.103194103194103,4.200342465753424,4.103194103194103,4.168253177174184,10,0,10,10,4.016184758639949,4.11234630934824,4.208507860056531,4.097823822571022,4.019708856937221,0,0,0,0,3.559453712773216,4.4021126651210825,5.244771617468949,4.006702866347267,,0,0,0,0,4.031798125403205,4.344960821681533,4.658123517959861,4.097823822571022,4.019708856937221,0,0,0,0,3.5209989974190172,3.8956829429664377,4.270366888513858,4.11645633183301,3.515850508750565,0,0,0,0
1717781400,4.168726638425118,4.173028116446877,4.033468869123253,4.045715010141988,15,0,15,15,4.007627336559827,4.104359378988745,4.104359378988745,4.097823822571022,4.019708856937221,0,0,0,0,3.579061031217224,4.4050056711852195,5.230950311153214,4.006702866347267,,0,0,0,0,4.029706672877667,4.332471528176896,4.332471528176896,4.097823822571022,4.019708856937221,0,0,0,0,3.6157964682734076,3.9581911168831154,4.300585765492823,4.11645633183301,3.515850508750565,0,0,0,0
1718026200,3.997719498289624,4.123323724777541,3.956852791878173,4.090158172231986,10,0,10,10,4.005632320709838,4.101985007389772,4.101985007389772,4.097823822571022,4.019708856937221,0,0,0,0,3.579061031217224,4.4050056711852195,5.230950311153214,4.006702866347267,,0,0,0,0,4.030491326848787,4.32677390823519,4.623056489621594,4.097823822571022,4.019708856937221,0,0,0,0,3.6157964682734076,3.9581911168831154,4.300585765492823,4.11645633183301,3.515850508750565,0,0,0,0
1718040600,4.093671521848317,4.123156046161565,4.038370032903063,4.052046488125316,15,0,15,15,4.003663355203578,4.099581847638368,4.099581847638368,4.097823822571022,4.019708856937221,0,0,0,0,3.579061031217224,4.4050056711852195,5.230950311153214,4.006702866347267,,0,0,0,0,4.027774702544169,4.316135183588814,4.316135183588814,4.097823822571022,4.019708856937221,0,0,0,0,3.6553634223553013,3.9943848443515204,4.3334062663477395,4.11645633183301,3.515850508750565,0,0,0,0
1718112600,4.024079394097676,4.05185577942736,3.923432343234323,4.05185577942736,10,0,10,10,3.9861150283890248,4.084473354868724,4.084473354868724,4.097823822571022,4.019708856937221,0,0,0,0,3.579061031217224,4.4050056711852195,5.230950311153214,4.006702866347267,,0,0,0,0,4.025423750153939,4.309143599823855,4.309143599823855,4.097823822571022,4.019708856937221,0,0,0,0,3.6553634223553013,3.9943848443515204,4.3334062663477395,4.11645633183301,3.515850508750565,0,0,0,0
1718127000,4.049827723297112,4.077585082800886,4.038159958180868,4.049362145274668,15,0,15,15,3.9729136331656685,4.07259240041297,4.07259240041297,4.097823822571022,4.019708856937221,0,0,0,0,3.5969610363070603,4.40821160537881,5.21946217445056,4.006702866347267,,0,0,0,0,4.021625496873082,4.298578602099209,4.298578602099209,4.097823822571022,4.019708856937221,0,0,0,0,3.689901064104009,4.02770183370738,4.365502603310751,4.11645633183301,3.515850508750565,0,0,0,0
1718199000,4.107368954165611,4.242450931051836,4.095308141009384,4.231706089582285,10,0,10,10,3.978178834228816,4.076749428617284,4.175320023005752,4.097823822571022,4.019708856937221,0,0,0,0,3.5969610363070603,4.40821160537881,5.21946217445056,4.006702866347267,,0,0,0,0,4.029166875229486,4.300715277648669,4.572263680067851,4.097823822571022,4.019708856937221,0,0,0,0,3.689901064104009,4.02770183370738,4.365502603310751,4.11645633183301,3.515850508750565,0,0,0,0
1718213400,4.2211930531084825,4.2211930531084825,4.122469894952601,4.1648205928237125,15,0,15,15,3.9820129275895457,4.080357651592157,4.178702375594769,4.097823822571022,4.019708856937221,0,0,0,0,3.5969610363070603,4.40821160537881,5.21946217445056,4.006702866347267,,0,0,0,0,4.0316715484355194,4.295235513484519,4.558799478533518,4.097823822571022,4.019708856937221,0,0,0,0,3.736872472049782,4.074006885993858,4.411141299937934,4.11645633183301,3.515850508750565,0,0,0,0
1718285400,4.037390407426508,4.0425378885178525,3.952244683644001,3.9710144927536226,-10,0,-10,-10,3.9643533925553154,4.064614958908072,4.064614958908072,4.097823822571022,4.019708856937221,0,0,0,0,3.5969610363070603,4.40821160537881,5.21946217445056,4.006702866347267,,0,0,0,0,4.019410384760098,4.2726180645687935,4.2726180645687935,4.097823822571022,4.019708856937221,0,0,0,0,3.736872472049782,4.074006885993858,4.411141299937934,4.11645633183301,3.515850508750565,0,0,0,0
